股票代码,股票简称,原始行业,映射行业,输出路径
301501,恒鑫生活,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/恒鑫生活.csv
301502,华阳智能,电机Ⅱ,电机,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/电机/华阳智能.csv
301503,智迪科技,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/智迪科技.csv
301505,苏州规划,工程咨询服务Ⅱ,工程咨询服务,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程咨询服务/苏州规划.csv
301507,民生健康,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/民生健康.csv
301508,中机认检,专业服务,专业服务,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专业服务/中机认检.csv
301509,金凯生科,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/金凯生科.csv
301510,固高科技,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/固高科技.csv
301511,德福科技,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/德福科技.csv
301512,智信精密,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/智信精密.csv
301513,尚水智能,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/尚水智能.csv
301515,港通医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/港通医疗.csv
301516,中远通,其他电源设备Ⅱ,电源设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电源设备/中远通.csv
301517,陕西华达,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/陕西华达.csv
301518,长华化学,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/长华化学.csv
301519,舜禹股份,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/舜禹股份.csv
301520,万邦医药,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/万邦医药.csv
301522,上大股份,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/上大股份.csv
301525,儒竞科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/儒竞科技.csv
301526,国际复材,玻璃玻纤,玻璃玻纤,/home/peanut/stock_key_info/all_stocks_20260606/能源/玻璃玻纤/国际复材.csv
301528,多浦乐,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/多浦乐.csv
301529,福赛科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/福赛科技.csv
301531,春光集团,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/春光集团.csv
301533,威马农机,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/威马农机.csv
301535,浙江华远,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/浙江华远.csv
301536,星宸科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/星宸科技.csv
301538,骏鼎达,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/骏鼎达.csv
301539,宏鑫科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/宏鑫科技.csv
301548,崇德科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/崇德科技.csv
301550,斯菱智驱,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/斯菱智驱.csv
301551,无线传媒,电视广播Ⅱ,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/无线传媒.csv
301552,科力装备,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/科力装备.csv
301555,惠柏新材,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/惠柏新材.csv
301556,托普云农,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/托普云农.csv
301557,常友科技,风电设备,风电设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/风电设备/常友科技.csv
301558,三态股份,互联网电商,互联网服务,/home/peanut/stock_key_info/all_stocks_20260606/TMT/互联网服务/三态股份.csv
301559,中集环科,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/中集环科.csv
301560,众捷汽车,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/众捷汽车.csv
301563,云汉芯城,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/云汉芯城.csv
301566,达利凯普,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/达利凯普.csv
301565,中仑新材,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/中仑新材.csv
301567,贝隆精密,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/贝隆精密.csv
301568,思泰克,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/思泰克.csv
301571,国科天成,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/国科天成.csv
301575,艾芬达,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/艾芬达.csv
301577,美信科技,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/美信科技.csv
301578,辰奕智能,黑色家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/辰奕智能.csv
301580,爱迪特,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/爱迪特.csv
301581,黄山谷捷,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/黄山谷捷.csv
301584,建发致新,医药商业,医药商业,/home/peanut/stock_key_info/all_stocks_20260606/医药/医药商业/建发致新.csv
301585,蓝宇股份,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/蓝宇股份.csv
301587,中瑞股份,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/中瑞股份.csv
301586,佳力奇,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/佳力奇.csv
301588,美新科技,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/美新科技.csv
301589,诺瓦星云,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/诺瓦星云.csv
301590,优优绿能,其他电源设备Ⅱ,电源设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电源设备/优优绿能.csv
301591,肯特股份,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/肯特股份.csv
301592,六九一二,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/六九一二.csv
301595,太力科技,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/太力科技.csv
301596,瑞迪智驱,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/瑞迪智驱.csv
301598,博科测试,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/博科测试.csv
301599,理奇智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/理奇智能.csv
301600,慧翰股份,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/慧翰股份.csv
301602,超研股份,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/超研股份.csv
301601,惠通科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/惠通科技.csv
301603,乔锋智能,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/乔锋智能.csv
301606,绿联科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/绿联科技.csv
301607,富特科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/富特科技.csv
301608,博实结,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/博实结.csv
301609,山大电力,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/山大电力.csv
301611,珂玛科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/珂玛科技.csv
301613,新铝时代,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/新铝时代.csv
301616,浙江华业,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/浙江华业.csv
301618,长联科技,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/长联科技.csv
301617,博苑新材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/博苑新材.csv
301622,英思特,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/英思特.csv
301626,苏州天脉,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/苏州天脉.csv
301629,矽电股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/矽电股份.csv
301628,强达电路,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/强达电路.csv
301631,壹连科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/壹连科技.csv
301630,同宇新材,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/同宇新材.csv
301632,广东建科,专业服务,专业服务,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专业服务/广东建科.csv
301633,港迪技术,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/港迪技术.csv
301636,泽润新能,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/泽润新能.csv
301638,南网数字,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/南网数字.csv
301656,联合动力,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/联合动力.csv
301658,首航新能,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/首航新能.csv
301662,宏工科技,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/宏工科技.csv
301665,泰禾股份,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/泰禾股份.csv
301666,大普微-UW,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/大普微-UW.csv
301667,纳百川,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/纳百川.csv
301668,昊创瑞通,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/昊创瑞通.csv
301669,C高特电子,其他电源设备Ⅱ,电源设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电源设备/C高特电子.csv
301678,新恒汇,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/新恒汇.csv
301680,固德电材,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/固德电材.csv
301682,宏明电子,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/宏明电子.csv
301683,慧谷新材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/慧谷新材.csv
301696,三瑞智能,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/三瑞智能.csv
301687,新广益,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/新广益.csv
302132,中航成飞,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/中航成飞.csv
600000,浦发银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/浦发银行.csv
600006,东风股份,商用车,汽车整车,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车整车/东风股份.csv
600004,白云机场,航空机场,航空机场,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/航空机场/白云机场.csv
600007,中国国贸,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/中国国贸.csv
600008,首创环保,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/首创环保.csv
600009,上海机场,航空机场,航空机场,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/航空机场/上海机场.csv
600010,包钢股份,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/包钢股份.csv
600011,华能国际,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/华能国际.csv
600012,皖通高速,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/皖通高速.csv
600015,华夏银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/华夏银行.csv
600016,民生银行,银行Ⅱ,银行,/home/peanut/stock_key_info/all_stocks_20260606/金融/银行/民生银行.csv
600017,日照港,航运港口,航运港口,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/航运港口/日照港.csv
600018,上港集团,航运港口,航运港口,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/航运港口/上港集团.csv
600019,宝钢股份,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/宝钢股份.csv
600020,中原高速,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/中原高速.csv
600021,上海电力,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/上海电力.csv
600022,山东钢铁,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/山东钢铁.csv
600023,浙能电力,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/浙能电力.csv
600025,华能水电,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/华能水电.csv
600026,中远海能,航运港口,航运港口,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/航运港口/中远海能.csv
